"ID","lon","lat","ele","time"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903849706,12.1059741173,"2.06","2021-07-02T20:03:11Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903905865,12.1059781406,"1.10","2021-07-02T20:03:20Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903913409,12.1059794817,"1.10","2021-07-02T20:03:21Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903925981,12.1059860196,"0.14","2021-07-02T20:03:28Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903925143,12.1059920546,"0.14","2021-07-02T20:03:37Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903904188,12.1059985925,"-0.82","2021-07-02T20:03:47Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903813664,12.1059982572,"0.14","2021-07-02T20:03:58Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903707214,12.1059984248,"-0.82","2021-07-02T20:04:06Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903668657,12.105995575,"-1.30","2021-07-02T20:04:16Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903596573,12.1059944853,"-1.79","2021-07-02T20:04:26Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903734874,12.1059926413,"-0.82","2021-07-02T20:04:34Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903595734,12.1059967484,"-0.82","2021-07-02T20:04:44Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903576456,12.1059909649,"-0.34","2021-07-02T20:04:54Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.290377846,12.1059855167,"-1.30","2021-07-02T20:05:05Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903852221,12.1059888694,"-1.30","2021-07-02T20:05:13Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903730683,12.1059995145,"-1.79","2021-07-02T20:05:23Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903647702,12.106008986,"-1.30","2021-07-02T20:05:32Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903580647,12.1060079802,"-1.30","2021-07-02T20:05:42Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903610822,12.1060067229,"-1.79","2021-07-02T20:05:53Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903589867,12.106009908,"-1.30","2021-07-02T20:06:03Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903547119,12.1060145181,"-1.79","2021-07-02T20:06:11Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903588191,12.106015943,"-1.30","2021-07-02T20:06:21Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903612498,12.1060172003,"-0.34","2021-07-02T20:06:29Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903594896,12.1060253307,"-0.34","2021-07-02T20:06:39Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903530356,12.1060316171,"-2.27","2021-07-02T20:06:48Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903547119,12.1060341317,"-1.30","2021-07-02T20:06:57Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903584,12.1060386579,"-0.34","2021-07-02T20:07:07Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.290370889,12.1060440224,"0.62","2021-07-02T20:07:16Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.290374577,12.1060528234,"0.14","2021-07-02T20:07:27Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903684583,12.106063636,"1.10","2021-07-02T20:07:36Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903651055,12.1060745325,"1.10","2021-07-02T20:07:45Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903773431,12.1060749516,"2.06","2021-07-02T20:07:57Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903827075,12.1060744487,"2.54","2021-07-02T20:08:07Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903803606,12.1060703415,"0.62","2021-07-02T20:08:17Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903814502,12.1060653124,"1.58","2021-07-02T20:08:28Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903700508,12.1060681622,"1.10","2021-07-02T20:08:37Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903805282,12.1060670726,"1.10","2021-07-02T20:08:45Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903872337,12.1060633846,"1.58","2021-07-02T20:08:56Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903869823,12.1060693357,"1.10","2021-07-02T20:09:05Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903774269,12.1060781367,"1.10","2021-07-02T20:09:15Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903822884,12.106070593,"1.10","2021-07-02T20:09:24Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903931011,12.1060685813,"0.14","2021-07-02T20:09:32Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903920114,12.106070593,"-1.30","2021-07-02T20:09:41Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2904011477,12.106068749,"0.14","2021-07-02T20:09:50Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903979626,12.1060740296,"0.62","2021-07-02T20:10:02Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903964538,12.1060720179,"0.62","2021-07-02T20:10:11Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2904016506,12.1060689166,"1.10","2021-07-02T20:10:21Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2904004771,12.1060721856,"0.62","2021-07-02T20:10:32Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903950289,12.1060754545,"0.62","2021-07-02T20:10:40Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903969567,12.1060758736,"0.14","2021-07-02T20:10:49Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903986331,12.1060720179,"0.14","2021-07-02T20:10:58Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2904029917,12.1060721856,"0.62","2021-07-02T20:11:08Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2904024888,12.1060745325,"0.62","2021-07-02T20:11:17Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2904006448,12.1060772985,"1.10","2021-07-02T20:11:27Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2904008962,12.1060788911,"1.10","2021-07-02T20:11:36Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2904050034,12.1060825791,"0.62","2021-07-02T20:11:46Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903951965,12.1060850937,"1.10","2021-07-02T20:11:55Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.290385725,12.1060917154,"1.58","2021-07-02T20:12:07Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903816178,12.1060911287,"0.62","2021-07-02T20:12:17Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903808635,12.1060860157,"0.62","2021-07-02T20:12:25Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.290381534,12.1060822438,"1.58","2021-07-02T20:12:36Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903733198,12.1060760412,"1.10","2021-07-02T20:12:46Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903709728,12.106069671,"-0.34","2021-07-02T20:12:57Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903754152,12.1060680784,"-1.79","2021-07-02T20:13:00Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903688774,12.1060640551,"-0.82","2021-07-02T20:13:08Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903715596,12.1060620435,"-0.34","2021-07-02T20:13:17Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903760858,12.1060591098,"0.62","2021-07-02T20:13:25Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903811987,12.1060577687,"0.62","2021-07-02T20:13:35Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903737389,12.1060679108,"2.06","2021-07-02T20:13:47Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903704699,12.1060584392,"0.62","2021-07-02T20:13:57Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903761696,12.1060577687,"0.62","2021-07-02T20:14:08Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903925981,12.1060542483,"2.06","2021-07-02T20:14:18Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.290407015,12.1060496382,"0.62","2021-07-02T20:14:30Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2904090267,12.1060494706,"1.58","2021-07-02T20:14:41Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2904118765,12.1060482133,"1.58","2021-07-02T20:14:51Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2904124632,12.1060400829,"1.58","2021-07-02T20:15:03Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2904221024,12.1060413402,"1.10","2021-07-02T20:15:13Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2904064283,12.1060403343,"1.58","2021-07-02T20:15:22Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2904064283,12.1060393285,"3.02","2021-07-02T20:15:31Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.290397292,12.1060374845,"3.02","2021-07-02T20:15:41Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903836295,12.1060359757,"3.02","2021-07-02T20:15:50Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903844677,12.1060347185,"2.54","2021-07-02T20:16:00Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903826237,12.1060278453,"2.54","2021-07-02T20:16:11Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903878205,12.1060291864,"2.54","2021-07-02T20:16:22Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903817017,12.106038155,"2.54","2021-07-02T20:16:31Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903832104,12.1060410049,"3.98","2021-07-02T20:16:41Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.290383378,12.1060435195,"3.98","2021-07-02T20:16:50Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903786004,12.1060614567,"3.50","2021-07-02T20:16:59Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903723978,12.1060714312,"3.50","2021-07-02T20:17:10Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903668657,12.1060730238,"4.46","2021-07-02T20:17:20Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903689612,12.1060706768,"2.54","2021-07-02T20:17:32Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903734874,12.10606548,"3.02","2021-07-02T20:17:42Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903723139,12.1060699224,"3.98","2021-07-02T20:17:53Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903697994,12.1060709283,"3.98","2021-07-02T20:18:01Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903754991,12.1060662344,"3.50","2021-07-02T20:18:10Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903753314,12.106066402,"3.50","2021-07-02T20:18:18Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903730683,12.1060660668,"3.98","2021-07-02T20:18:28Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903737389,12.1060657315,"4.94","2021-07-02T20:18:36Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903755829,12.1060685813,"4.94","2021-07-02T20:18:45Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903677877,12.1060719341,"4.46","2021-07-02T20:18:54Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903635968,12.1060708445,"4.46","2021-07-02T20:19:03Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903589867,12.106066905,"4.94","2021-07-02T20:19:14Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903547958,12.1060802322,"4.94","2021-07-02T20:19:23Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903522812,12.1060810704,"3.50","2021-07-02T20:19:34Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903519459,12.1060799807,"2.54","2021-07-02T20:19:45Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903490961,12.10608216,"1.58","2021-07-02T20:19:55Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903504372,12.1060931403,"3.98","2021-07-02T20:20:05Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.290349599,12.1061000135,"-0.34","2021-07-02T20:20:07Z"
"CCAP_2021-07-02_162009_Krista_Baseline_1530-1800.gpx",-68.2903491799,12.1061034501,"2.54","2021-07-02T20:20:08Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2902617566,12.1057633962,"2.06","2021-07-02T20:25:39Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2902620919,12.1057660785,"2.06","2021-07-02T20:25:40Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2902610023,12.1057576127,"1.10","2021-07-02T20:25:51Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2902760897,12.1057452075,"0.14","2021-07-02T20:26:04Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2902746648,12.105744537,"0.14","2021-07-02T20:26:18Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2902698033,12.1057415195,"-0.34","2021-07-02T20:26:30Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2902796101,12.1057527512,"-0.34","2021-07-02T20:26:44Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2902771793,12.1057643183,"0.14","2021-07-02T20:26:58Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2902950328,12.1057516616,"0.14","2021-07-02T20:27:11Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2903066836,12.1057679225,"-0.34","2021-07-02T20:27:24Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2902853098,12.1057907213,"0.14","2021-07-02T20:27:35Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2902948651,12.1057778131,"-0.34","2021-07-02T20:27:50Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2902864832,12.1057838481,"0.14","2021-07-02T20:28:04Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2902904227,12.1057865303,"0.14","2021-07-02T20:28:17Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2902677916,12.1057926491,"-0.34","2021-07-02T20:28:32Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2902755868,12.105778316,"-0.34","2021-07-02T20:28:46Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2902841363,12.1058031265,"-0.34","2021-07-02T20:29:00Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2902698871,12.1058180463,"-0.34","2021-07-02T20:29:13Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2902896684,12.105815364,"-0.34","2021-07-02T20:29:30Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2902950328,12.1057992708,"-1.30","2021-07-02T20:29:44Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2902756706,12.1058120951,"-0.82","2021-07-02T20:29:56Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2902768441,12.1057953313,"-0.34","2021-07-02T20:30:10Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2902801968,12.1057933196,"-0.82","2021-07-02T20:30:24Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.290275,12.1057844348,"0.14","2021-07-02T20:30:38Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2902843878,12.1057734545,"0.14","2021-07-02T20:30:53Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2902799454,12.1057690121,"-0.34","2021-07-02T20:31:06Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2902887464,12.1057629772,"-0.34","2021-07-02T20:31:20Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2902965415,12.1057644021,"-0.82","2021-07-02T20:31:35Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2903002296,12.1057614684,"-0.34","2021-07-02T20:31:49Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2903106231,12.1057651564,"-0.82","2021-07-02T20:32:05Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2903228607,12.1057546791,"-0.82","2021-07-02T20:32:16Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2903185021,12.1057651564,"-0.82","2021-07-02T20:32:27Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2903182507,12.1057854407,"-0.34","2021-07-02T20:32:38Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2903098688,12.1057965886,"-0.34","2021-07-02T20:32:52Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2903209329,12.105788542,"-1.30","2021-07-02T20:33:05Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2903354336,12.1058094129,"0.14","2021-07-02T20:33:18Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2903319132,12.105816789,"-0.34","2021-07-02T20:33:30Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2903484255,12.1058074012,"-2.27","2021-07-02T20:33:44Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2903549634,12.1058081556,"-0.82","2021-07-02T20:33:59Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2903475873,12.1058239974,"-0.82","2021-07-02T20:34:12Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2903438155,12.1058379114,"-0.82","2021-07-02T20:34:25Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2903521974,12.1058318764,"-1.30","2021-07-02T20:34:38Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2903579809,12.1058409289,"-1.30","2021-07-02T20:34:52Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2903543767,12.105850568,"-0.82","2021-07-02T20:35:09Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2903720625,12.1058343071,"0.14","2021-07-02T20:35:24Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2903752476,12.1058338881,"-0.34","2021-07-02T20:35:38Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2903757505,12.1058314573,"0.14","2021-07-02T20:35:54Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2903767563,12.1058304515,"0.14","2021-07-02T20:36:08Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2903717272,12.1058147773,"-0.34","2021-07-02T20:36:22Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2903700508,12.1058050543,"-0.34","2021-07-02T20:36:33Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.290374577,12.1058032941,"-0.82","2021-07-02T20:36:49Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2903572265,12.1058011148,"0.62","2021-07-02T20:37:03Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2903656922,12.1057975944,"0.14","2021-07-02T20:37:16Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2903528679,12.1057877038,"-0.34","2021-07-02T20:37:32Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2903521974,12.1057902183,"-0.34","2021-07-02T20:37:47Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2903402112,12.1057775617,"0.14","2021-07-02T20:38:01Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2903104555,12.1057939902,"-0.34","2021-07-02T20:38:18Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2903159875,12.1057884581,"0.14","2021-07-02T20:38:32Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2903163228,12.1057881229,"0.14","2021-07-02T20:38:46Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2903052587,12.1058036294,"0.14","2021-07-02T20:39:00Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.290303247,12.1058015339,"-0.82","2021-07-02T20:39:14Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2903040852,12.105828356,"1.10","2021-07-02T20:39:30Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2903131377,12.1057997737,"1.10","2021-07-02T20:39:43Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2903076056,12.1058032941,"0.62","2021-07-02T20:39:56Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2902880758,12.1058058087,"2.06","2021-07-02T20:40:10Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.290280113,12.1058076527,"1.58","2021-07-02T20:40:22Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2902725693,12.1058014501,"1.58","2021-07-02T20:40:36Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2902820408,12.1058022883,"1.10","2021-07-02T20:40:49Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2902775146,12.1057999413,"0.62","2021-07-02T20:41:01Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2902765088,12.1058073174,"2.06","2021-07-02T20:41:10Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2902552187,12.1058074012,"1.58","2021-07-02T20:41:23Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2902595773,12.1057860274,"1.10","2021-07-02T20:41:38Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2902452443,12.1058026236,"0.62","2021-07-02T20:41:50Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2902506087,12.10579684,"3.02","2021-07-02T20:42:02Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2902494352,12.1058068145,"1.10","2021-07-02T20:42:07Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2902609184,12.1058094129,"2.06","2021-07-02T20:42:21Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2902453281,12.1058247518,"3.02","2021-07-02T20:42:33Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2902592421,12.1058229078,"1.10","2021-07-02T20:42:48Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2902678754,12.1058203094,"2.06","2021-07-02T20:43:02Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.290281035,12.1058262605,"2.54","2021-07-02T20:43:16Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2902748324,12.1058270987,"2.54","2021-07-02T20:43:30Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2902783528,12.1058227401,"1.10","2021-07-02T20:43:34Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2902733237,12.1058327984,"3.02","2021-07-02T20:43:41Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2902915962,12.1058364026,"3.02","2021-07-02T20:43:58Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.290266702,12.1058340557,"3.98","2021-07-02T20:44:11Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.290251866,12.105804719,"2.06","2021-07-02T20:44:26Z"
"CCAP_2021-07-02_164545_Krista_Baseline_1530-1800.gpx",-68.2902399637,12.1058035456,"2.06","2021-07-02T20:44:40Z"
